STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,QGAG,Measurement Flag,Quality Flag,Units,QPCP,Measurement Flag,Quality Flag,Units
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900325 13:30,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900327 15:00,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900327 16:45,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900327 18:15,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900327 19:00,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900327 19:45,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900327 21:30,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900327 22:15,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900327 22:45,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900327 23:15,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900328 01:15,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900329 02:45,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900329 03:00,-9999, , , ,5.08, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900329 03:30,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900401 00:15,-9999, , , ,0.00,g, ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900405 20:45,-9999, , , ,7.62, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900405 21:00,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900405 21:15,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900405 21:30,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900406 02:15,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900406 03:45,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900410 01:30,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900410 01:45,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900410 02:00,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900410 02:15,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900410 02:30,-9999, , , ,5.08, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900410 02:45,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900410 03:30,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900413 08:30,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900413 09:15,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900413 10:30,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900414 01:30,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900414 01:45,-9999, , , ,5.08, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900414 02:30,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900414 03:15,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900414 03:30,-9999, , , ,5.08, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900414 03:45,-9999, , , ,10.16, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900414 04:00,-9999, , , ,10.16, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900414 04:15,-9999, , , ,5.08, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900414 04:30,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900414 05:00,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900415 21:30,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900415 21:45,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900415 22:00,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900418 10:30,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900419 00:15,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900419 01:00,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900419 01:30,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900419 01:45,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900419 02:00,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900419 03:00,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900419 03:45,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900419 05:00,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900419 13:45,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900420 09:45,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900420 10:30,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900420 10:45,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900420 11:00,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900420 11:15,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900420 11:30,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900420 12:00,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900420 12:30,-9999, , , ,5.08, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900420 13:15,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900420 14:00,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900420 16:15,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900426 01:45,-9999, , , ,12.70, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900426 02:00,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900426 02:15,-9999, , , ,7.62, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900426 02:30,-9999, , , ,5.08, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900426 02:45,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900426 03:15,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900426 04:00,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900426 05:00,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900426 05:30,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900426 06:45,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900426 07:00,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900426 07:15,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900426 07:45,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900426 08:00,-9999, , , ,5.08, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900426 08:30,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900426 09:00,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900426 09:45,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900426 11:15,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900501 00:15,-9999, , , ,0.00,g, ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900501 07:45,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900501 20:00,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900501 20:30,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900501 21:00,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900501 21:30,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900501 21:45,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900501 22:15,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900501 22:45,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900501 23:00,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900501 23:30,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900502 00:15,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900502 03:30,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900502 03:45,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900502 06:15,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900502 07:45,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900502 08:15,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900502 09:00,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900502 11:30,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900502 14:00,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900502 19:45,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900502 20:00,-9999, , , ,5.08, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900502 20:15,-9999, , , ,7.62, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900502 20:30,-9999, , , ,35.56, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900502 20:45,-9999, , , ,15.24, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900502 21:00,-9999, , , ,10.16, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900502 21:30,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900502 23:00,-9999, , , ,7.62, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900502 23:30,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900503 01:30,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900503 02:00,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900503 02:30,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900503 03:15,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900503 14:00,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900511 08:15,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900511 08:30,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900511 21:30,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900511 22:00,-9999, , , ,5.08, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900512 12:15,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900516 09:15,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900520 15:00,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900529 08:45,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900529 10:00,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900529 11:30,-9999, , , ,20.32, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900529 11:45,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900529 15:00,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900601 00:15,-9999, , , ,0.00,g, ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900601 12:30,-9999, , , ,25399.75,[, ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900605 11:15,-9999, , , ,25399.75,], ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900624 02:45,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900624 07:15,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900625 03:00,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900630 13:00,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900701 00:15,-9999, , , ,25399.75,{, ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900801 00:15,-9999, , , ,25399.75,[, ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19900901 00:15,-9999, , , ,25399.75,[, ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901001 00:15,-9999, , , ,0.00,g, ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901003 18:45,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901003 19:30,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901006 22:15,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901009 06:00,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901009 06:15,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901009 06:30,-9999, , , ,10.16, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901009 06:45,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901009 07:00,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901009 07:15,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901009 07:45,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901009 08:15,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901009 08:45,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901009 09:00,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901009 09:15,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901009 09:45,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901009 12:00,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901009 14:00,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901017 21:45,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901018 02:45,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901023 03:30,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901101 00:15,-9999, , , ,0.00,g, ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901104 13:45,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901104 14:15,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901104 14:45,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901104 15:15,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901104 16:00,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901104 16:30,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901104 17:15,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901104 18:30,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901108 08:45,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901108 16:30,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901108 17:15,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901108 17:45,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901108 18:00,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901108 18:15,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901108 18:30,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901108 19:00,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901108 20:45,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901108 22:00,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901108 22:30,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901108 23:45,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901109 00:45,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901109 01:30,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901109 02:30,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901109 03:15,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901109 04:15,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901109 05:00,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901109 13:30,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901122 18:00,-9999, , , ,5.08, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901122 18:15,-9999, , , ,5.08, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901122 18:30,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901122 19:00,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901122 21:30,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901127 00:15,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901127 21:00,-9999, , , ,5.08, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901127 21:15,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901201 00:15,-9999, , , ,0.00,g, ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901202 23:00,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901202 23:15,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901203 00:30,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901216 06:45,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901216 12:30,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901217 14:45,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901218 01:30,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901226 15:30,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901226 17:15,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901228 21:30,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901229 02:15,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901229 05:00,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19901229 07:00,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19910101 00:15,-9999, , , ,0.00,g, ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19910105 10:45,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19910105 20:45,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19910106 04:00,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19910106 08:00,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19910109 16:00,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19910109 16:45,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19910109 17:00,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19910109 17:30,-9999, , , ,2.54, , ,HT
COOP:415192,LEWISVILLE DAM TX US,169.5,33.06667,-97.01667,19910109 19:15,-9999, , , ,2.54, , ,HT
