STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HPCP,Measurement Flag,Quality Flag
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950405 09:00,5.08, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950405 10:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950405 11:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950405 12:00,5.08, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950410 09:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950410 14:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950410 15:00,12.70, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950414 11:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950417 22:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950417 23:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950418 11:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950419 13:00,5.08, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950419 14:00,7.62, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950419 15:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950419 21:00,5.08, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950422 16:00,5.08, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950422 17:00,5.08, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950429 21:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950429 22:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950501 01:00,0.00,g, 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950503 04:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950503 05:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950503 06:00,5.08, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950503 07:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950505 20:00,48.26, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950505 21:00,22.86, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950505 22:00,5.08, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950506 04:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950506 05:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950507 23:00,27.94, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950508 02:00,7.62, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950508 03:00,7.62, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950508 04:00,7.62, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950508 05:00,5.08, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950508 06:00,10.16, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950508 07:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950524 21:00,5.08, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950525 01:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950527 02:00,5.08, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950527 03:00,10.16, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950527 05:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950531 01:00,25399.75,{, 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950601 00:00,25399.75,}, 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950601 01:00,0.00,g, 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950610 13:00,10.16, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950610 21:00,15.24, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950610 22:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950610 23:00,7.62, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950611 00:00,5.08, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950611 01:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950611 03:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950627 16:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950627 17:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950629 22:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950701 01:00,0.00,g, 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950702 13:00,5.08, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950702 14:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950702 15:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950705 00:00,7.62, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950705 01:00,5.08, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950705 03:00,17.78, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950705 05:00,10.16, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950705 06:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950705 10:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950706 20:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950707 10:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950715 09:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950723 08:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950723 09:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950723 10:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950731 08:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950731 09:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950731 12:00,5.08, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950731 16:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950731 17:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950731 19:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950801 01:00,0.00,g, 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950801 04:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950801 07:00,5.08, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950801 08:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950801 18:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950802 11:00,5.08, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950802 12:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950802 14:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950803 09:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950820 16:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950901 01:00,0.00,g, 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19950905 08:00,25399.75,{, 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19951001 00:00,25399.75,}, 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19951001 01:00,25399.75,{, 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19951001 08:00,25399.75,}, 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19951003 11:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19951022 22:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19951031 11:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19951101 01:00,0.00,g, 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19951101 02:00,12.70, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19951101 03:00,17.78, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19951106 13:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19951201 01:00,0.00,g, 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19951208 04:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19951208 06:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19951208 07:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19951217 01:00,5.08, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19951217 02:00,5.08, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19951217 03:00,7.62, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19951217 14:00,5.08, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19951217 18:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19951218 03:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19951218 07:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19951218 08:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19951218 09:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19951218 14:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19951230 01:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19951230 03:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19951230 14:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960101 01:00,0.00,g, 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960101 09:00,25399.75,[, 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960201 00:00,25399.75,], 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960201 01:00,25399.75,[, 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960203 11:00,25399.75,], 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960203 16:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960221 14:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960227 13:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960301 01:00,0.00,g, 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960301 13:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960318 05:00,5.08, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960318 06:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960318 07:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960318 08:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960324 17:00,17.78, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960327 09:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960327 15:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960327 16:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960327 17:00,5.08, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960327 18:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960328 01:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960401 01:00,0.00,g, 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960402 09:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960405 01:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960405 03:00,5.08, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960405 04:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960405 05:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960405 09:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960405 10:00,5.08, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960405 11:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960405 12:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960405 14:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960405 15:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960405 16:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960405 17:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960407 13:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960411 08:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960412 18:00,5.08, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960422 08:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960422 09:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960422 10:00,7.62, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960424 13:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960501 01:00,0.00,g, 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960510 22:00,12.70, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960511 13:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960512 09:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960528 17:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960529 12:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960601 01:00,0.00,g, 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960601 10:00,20.32, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960601 11:00,7.62, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960601 12:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960604 02:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960604 03:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960606 23:00,15.24, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960610 05:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960610 06:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960610 07:00,7.62, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960610 09:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960617 18:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960617 19:00,7.62, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960701 01:00,0.00,g, 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960709 16:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960712 06:00,5.08, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960712 12:00,15.24, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960712 13:00,15.24, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960714 06:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960714 07:00,5.08, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960714 08:00,5.08, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960714 09:00,7.62, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960714 10:00,7.62, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960716 07:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960716 08:00,7.62, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960727 09:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960730 19:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960731 15:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960801 01:00,0.00,g, 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960810 11:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960810 19:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960811 21:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960816 11:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960817 12:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960820 13:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960822 16:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960822 17:00,5.08, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960824 15:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960824 20:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960824 22:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960826 12:00,5.08, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960827 11:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960827 20:00,10.16, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960828 10:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960829 00:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960829 07:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960829 09:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960829 12:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960829 19:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960829 20:00,7.62, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960831 15:00,5.08, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960831 16:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960831 17:00,7.62, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960831 18:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960831 19:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960901 01:00,0.00,g, 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960915 04:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960915 06:00,5.08, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960915 07:00,5.08, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960915 08:00,5.08, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960915 10:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960918 11:00,7.62, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960919 12:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19960919 13:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19961001 01:00,0.00,g, 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19961021 09:00,7.62, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19961021 11:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19961021 12:00,7.62, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19961021 13:00,15.24, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19961021 23:00,5.08, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19961022 03:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19961027 14:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19961027 17:00,5.08, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19961027 18:00,35.56, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19961027 19:00,5.08, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19961027 21:00,17.78, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19961027 22:00,25.40, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19961027 23:00,5.08, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19961028 00:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19961028 07:00,5.08, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19961028 08:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19961028 09:00,5.08, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19961028 10:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19961101 01:00,0.00,g, 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19961101 12:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19961106 15:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19961107 00:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19961107 01:00,17.78, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19961107 02:00,10.16, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19961107 03:00,5.08, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19961107 04:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19961116 08:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19961117 01:00,7.62, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19961117 02:00,5.08, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19961122 11:00,2.54, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19961123 23:00,12.70, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19961124 04:00,15.24, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19961124 05:00,10.16, , 
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19961124 06:00,5.08, , 
